Timestamp,Number,A1,A2,A3_1,A3_2,A3_3,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B3_12,B3_13,B3_average,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_7,B4_8,B4_9,B5_1,PerceivedBeingInfluenced,B5_2,B5_3,B5_4,B6_1,PerceivedInfluence,BothSpheres,SphereofInfluence,B6_2,B6_3,B6_4,B6_5,C1_1,C1_2,C1_3,C1_4,C2_1,C2_2,C2_3,C2_4,C3_1,C3_2,C3_3,C3_4,C4_1,C4_2,C4_3,NeighborPlantVariety,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,F7,F8,F9,F9_1,F10,F11,Quality Assessment
44368.83,501,1,2,1,0,0,1,a,2,2,2,1,3,2,4,3,3,3,3,3,3,4,3,3,2,4,3,3,2,3,3,3,4,4,4,3,4,2,3,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,b,1,1,4,1,4,1,3,3,e,0,1,3,"a, b, c, f, g",3,"b, c, e",3,"a, b, c, d, e, g, h",3,1,1,1,1,25,2,Student,4,0,1,"a, b, c, d, e","a, c, d, e, i, j",0,a,Dong Hoi,Qualified
44380.66,357,1,2,0,1,0,1,a,3,1,1,0,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,3,4,4,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,1,2,0,e,0,1,2,0,3,1,1,3,"d, e",0,1,2,,3,e,1,f,2,0,1,1,0,21,1,Student,4,<4000000,2,"b, d","a, c, g, i",1,a,HCM,Qualified
44380.57,375,1,2,0,0,0,0,"a, b, c, d",2,2,2,1,3,2,3,3,4,4,3,2,3,3,3,3,2,3,3,3,3,3,3,4,4,3,4,3,3,3,3,2,0,2,2,3,3,1,0,3,3,3,4,4,3,1,6,3,1,b,1,3,4,1,3,1,4,2,e,0,1,3,"a, b, c",2,"b, c",2,"a, b, g, h",3,1,1,1,0,21,1,Student,4,5000000,3,"a, b, c, d, e","a, b, c, d, e, f, g, h, i",1,a,HCM,Qualified
44382.65,326,1,2,0,0,0,0,"a, b",2,1,1,0,1,1,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,3.461538462,3,3,4,3,3,3,3,3,2,3,1,3,3,4,3,1,1,1,3,3,4,4,2,1,4,3,0,"a, b",0,3,2,0,3,1,3,3,"a, c, e",0,1,3,"a, d, e",3,"b, c, d, e",2,"b, f, h",3,1,1,1,0,19,1,Student,4,3200000,2,"c, d, e","a, b, c, d, e, f, g, h, i, j",1,a,HN ,Qualified
44390.42,212,1,2,0,0,0,0,"b, c, d",1,2,2,1,1,2,3,3,4,4,3,3,2,3,3,3,4,4,4,3,4,3.384615385,4,4,3,3,4,3,4,3,4,4,1,4,4,4,4,1,1,1,3,4,4,4,3,1,6,3,0,"a, b",0,3,3,1,3,1,4,3,"a, c, e",0,0,,,,,4,"a, b, c, g, h",3,1,1,1,1,19,1,Student,4,3000000,2,"a, b, d","b, c, d, f, h",1,a,HCM,Qualified
44380.56,394,1,2,0,1,0,1,"a, b, c, d",3,1,1,0,2,2,2,3,3,3,4,3,3,4,4,2,3,3,3,3,3,3.153846154,3,4,4,3,4,4,4,3,3,2,0,2,2,3,4,1,0,3,4,3,3,4,3,1,6,3,1,b,1,1,4,1,3,1,3,3,"c, d, e",0,1,2,,3,"a, b, c, d, e",2,"d, e",3,1,1,1,0,21,1,Student,4,3000000,2,f,"b, c, e, g, h, i",1,a,HCM,Qualified
44388.51,291,1,2,0,0,0,0,"a, b, c, d",2,1,2,1,3,2,4,3,2,2,4,4,2,2,3,2,4,3,3,3,2,2.769230769,3,4,4,2,3,3,3,3,2,2,0,2,3,2,3,1,0,3,3,3,3,3,2,1,6,2,1,a,1,3,3,1,3,1,3,2,"c, d, e",0,1,3,"a, c, f, g",2,"c, d, e",2,"b, c, g, h",2,0,1,1,1,20,1,Student,4,2000000,2,"a, c, d, e","a, c, d, f, g, h, i",1,b,Dong Nai,Qualified
44380.71,349,1,2,0,1,0,1,a,2,1,1,0,1,2,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,"b, c",2,3,3,1,3,1,3,3,c,0,1,3,b,3,c,3,b,3,1,1,1,1,21,1,Student,4,2000000,2,f,c,0,a,Quang Ngai,Qualified
44390.42,215,1,2,1,0,0,1,"a, b, d",3,2,1,0,2,1,1,3,4,3,3,3,3,3,4,3,3,4,3,3,3,3.230769231,4,4,3,3,3,3,4,3,3,3,1,3,3,3,4,1,1,1,4,4,4,4,2,1,2,3,0,b,0,3,3,1,3,1,2,3,"c, d, e",0,0,,,,,3,"a, b, c, d, g, h",3,1,1,1,0,20,1,Student,4,1000000,2,"b, d, e","a, b, c, d, e, f, g, h, i, j",1,a,HCM ,Qualified
44381.82,340,1,2,0,0,0,0,"a, b, c, d, e",1,2,2,1,2,1,3,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2.307692308,2,2,3,3,3,3,3,2,2,3,1,3,3,3,2,0,0,2,2,2,3,3,2,1,3,3,0,e,0,1,3,1,3,1,3,2,"c, d, e",0,0,,,,,2,"c, d, g, h",2,0,1,0,1,21,1,Student,3,0,1,"a, c, e","c, e, f, g, h, i",1,a,HCM,Qualified
44380.54,410,1,2,0,0,0,0,"a, c",3,1,1,0,1,1,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2.923076923,3,3,3,4,3,4,4,4,4,3,1,3,3,3,4,1,1,1,4,4,4,4,2,1,6,3,1,"a, b",2,1,1,0,3,1,3,3,"a, c, d",0,1,4,"a, f",3,"a, c, d",1,"a, b, c",3,1,1,1,1,21,1,Student,4,0,1,"b, d","a, b, c, d, e, f, g, h",1,c,Gia Lai,Qualified
44382.55,327,1,2,0,0,0,0,a,2,1,2,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,3,3,0,e,0,1,3,1,3,1,1,3,"a, e",0,1,4,"a, b",4,"a, b, e",1,,3,1,1,1,0,18,1,Student,4,NA,NA,f,"a, c, h, i",1,a,HCM,Qualified
44390.81,159,1,2,0,1,0,1,a,1,1,2,1,2,1,4,3,3,2,3,2,1,4,4,1,1,2,2,2,3,2.307692308,3,2,3,3,4,3,2,3,4,1,0,1,1,1,3,1,0,3,3,2,2,4,3,1,6,1,0,e,0,2,4,1,3,1,2,2,"c, e",0,1,2,,2,"a, c",1,,4,1,1,1,1,19,1,Student,4,NA,NA,d,"b, c, h",1,a,HN,Qualified
44381.92,335,1,2,0,0,0,0,b,1,1,1,0,2,2,3,3,4,4,3,3,2,4,4,2,3,3,3,3,3,3.153846154,3,4,4,3,2,4,4,3,3,3,1,3,3,3,4,1,1,1,4,4,4,4,1,0,0,3,0,d (duck),2,1,3,1,4,1,2,4,"c, d, e",0,0,,,,,2,e,1,0,1,1,0,21,1,Student,4,NA,NA,f,"a, c, d, e, g, i",1,a,HCM,Qualified
44380.58,370,1,2,0,0,0,0,b,1,1,1,0,2,2,3,3,4,4,3,3,2,4,4,2,3,3,3,3,3,3.153846154,3,4,4,3,2,4,4,3,3,3,1,3,3,3,4,1,1,1,4,4,4,4,1,0,0,3,0,d (duck),2,1,3,1,4,1,2,4,"c, d, e",0,0,,,,,2,e,1,0,1,1,0,21,1,Student,4,NA,NA,f,"a, c, d, e, g, i",1,a,HCM,Qualified
44375.98,458,1,2,0,0,0,0,"a, d",2,1,1,0,2,1,3,3,4,4,4,4,4,4,4,4,4,3,2,2,2,3.461538462,4,4,4,3,4,4,4,4,4,2,0,2,4,3,4,1,0,3,4,4,4,4,3,1,6,2,1,b,1,1,4,1,3,1,2,2,d,0,1,2,,3,"a, c, d, e",1,"f, g, h",1,0,1,1,0,21,1,Student,3,NA,NA,"a, b","a, c, d, e, f, g, i",1,a,HN,Qualified
44367.74,530,1,2,0,0,0,0,"a, b, c",1,1,1,0,2,1,2,3,3,3,3,3,3,4,4,3,3,4,3,4,3,3.307692308,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,1,0,0,3,0,"a, b",0,3,2,0,4,1,3,4,"a, d, e",0,1,3,"a, c, f",4,"a, b, c, d",1,"c, e, g, h",3,1,1,1,0,22,1,Student,4,NA,NA,b,"a, b, c, d, e, f, g, h, i",1,a,HN,Qualified
44372.62,481,1,2,0,0,0,0,c,3,1,1,0,1,1,2,3,4,4,4,3,2,3,3,4,3,4,3,3,2,3.230769231,4,4,4,4,4,4,4,4,4,3,1,3,3,4,4,1,1,1,4,4,4,4,3,1,5,2,1,b,2,1,3,1,3,1,2,3,"c, d",0,0,,,,,3,"a, c, g, h",4,1,1,1,1,25,2,Student,4,NA,NA,f,"b, c, f, h",1,a,HCM,Qualified
44382.55,328,1,2,0,0,0,0,a,2,1,1,0,1,1,3,3,3,3,3,2,1,2,3,2,1,1,2,2,2,2.076923077,2,3,4,3,3,4,3,4,4,2,0,2,3,3,2,0,0,4,2,2,4,4,2,1,6,3,0,e,0,1,3,1,3,1,2,4,"c, d",0,1,3,"a, b, f",3,"a, d",3,"a, b, e, h",4,1,1,1,1,19,1,Student,4,3000000,2,f,"a, b, c, e, h, i",1,a,HN ,Qualified
44380.55,402,1,2,0,0,0,0,"b, c",3,1,1,0,3,1,3,3,3,3,3,2,3,3,4,3,3,3,4,4,3,3.153846154,4,4,4,4,3,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,0,e,0,1,3,1,4,1,3,2,"c, d",0,1,3,"a, b, f",2,"b, c, d",1,,3,1,1,1,0,21,1,Student,4,0,1,a,"a, b, c, d, e, h",1,a,HCM ,Qualified
44379.69,433,1,2,0,0,0,0,c,2,1,1,0,2,2,2,3,4,4,3,4,2,3,4,3,3,3,3,3,3,3.230769231,4,4,4,4,4,4,4,3,3,3,1,2,3,3,3,1,1,1,3,3,4,4,3,1,6,3,0,"a, b, c, d (reptile)",0,3,3,1,4,1,4,3,"c, d, e",0,1,3,"a, b, c, g",3,"c, d, e",2,"g, h",4,1,1,1,0,21,1,Student,5,4-6000000,3,"a, b, c","g, i, j",1,a,HCM,Qualified
44397.76,73,1,2,0,0,0,0,a,3,1,1,0,1,1,2,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3.846153846,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,1,1,1,3,3,3,3,3,1,6,3,0,c,0,1,3,1,4,1,1,3,e,0,1,3,f,3,e,2,b,3,1,1,1,1,47,4,Designer,3,15000000,5,a,a,0,a,HCM,Qualified
44368.96,496,1,2,0,0,0,0,c,1,1,1,0,2,2,2,3,4,2,1,3,2,4,4,4,3,3,4,3,3,3.076923077,3,4,4,3,3,3,4,1,1,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,2,3,1,"a, b",1,2,3,1,4,1,3,2,e,0,1,3,"a, f",2,e,2,"a, b",3,1,1,1,1,29,2,Freelancer,4,NA,NA,"b, d","c, h",1,a,HN,Qualified
44395.43,104,1,2,0,0,0,0,"a, b",3,2,2,1,2,2,2,2,3,3,2,2,2,3,3,3,3,3,2,2,2,2.538461538,3,3,3,3,3,3,3,2,3,2,0,2,2,2,3,1,0,3,3,3,1,1,2,1,6,3,0,e,0,3,3,1,4,1,3,2,"c, e",0,1,3,"a, e",3,"c, e",2,"a, e",4,1,1,1,1,35,3,Freelancer,2,15-20000000,5,"c, d, e","a, b, e, h",1,a,Long An ,Qualified
44387.98,319,1,2,0,0,0,0,"a, b, c",3,1,1,0,1,1,2,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,4,4,3,4,4,4,2,2,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,2,3,0,e,0,1,3,1,3,1,3,3,e,0,1,3,"a, b, e, f",2,"c, e",2,"a, b, e, g",3,1,1,1,0,26,2,Freelancer,4,10000000,4,"a, b, d, e","f, h, i",1,b,Da Nang,Qualified
44395.42,105,1,2,0,0,0,0,a,2,1,1,0,2,2,2,3,4,4,4,3,3,4,4,4,3,3,3,4,3,3.538461538,4,4,3,3,4,3,4,4,3,4,1,2,3,3,3,1,1,1,3,3,3,4,3,1,6,3,1,"b, c",3,3,3,1,3,1,2,3,"a, c, e",0,1,3,"a, b, c, d, e, f",3,"a, b, c, d, e",1,"a, b, c, d, e, f, h",4,1,1,1,1,33,3,Freelancer,3,NA,NA,"b, c, d, e","a, b, c, e, f, h",1,a,HCM,Qualified
44396.61,81,1,2,0,1,0,1,"a, b",2,1,1,0,1,1,1,3,3,3,2,2,3,4,4,4,4,3,4,4,3,3.307692308,4,4,4,4,4,4,4,3,3,3,1,3,2,3,3,1,1,1,3,3,4,4,2,1,5,3,1,c,1,1,4,1,4,1,2,4,"a, c, d, e",0,1,3,"a, b",4,"a, b, c, e",2,"b, e, g",4,1,1,1,1,48,4,Businessman,3,15000000,5,e,"b, c, e, i",0,a,HCM,Qualified
44396.61,80,1,2,0,0,0,0,a,1,1,1,0,2,1,2,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3.538461538,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,5,3,1,b,1,2,2,0,3,1,2,3,"c, d, e",0,1,3,a,3,"b, c, d",2,a,3,1,1,1,1,34,3,Officier,3,10000000,4,b,b,0,a,,Qualified
44398.58,70,1,2,0,0,0,0,a,3,1,1,0,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,6,3,0,c,0,1,3,1,4,1,1,3,e,0,1,3,f,3,e,2,a,3,1,1,1,1,47,4,Businessman,3,15000000,5,a,a,0,a,HCM,Qualified
44399.75,48,1,4,0,1,0,1,"a, c, d, e",1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,3,1,0,2,2,2,1,0,0,4,1,1,1,1,3,1,6,3,1,"b, c",2,1,3,1,3,1,3,4,c,0,1,3,"a, b, c, f",3,"a, b, c, d",3,"a, b, d",4,1,1,1,0,38,3,Teacher,4,12000000,4,"c, e","a, b, c, d, e, f, i",1,a,HCM,Qualified
44398.37,72,0,1,0,0,0,0,"a, b",2,1,1,0,2,1,2,3,4,3,3,3,2,4,4,4,4,3,3,3,3,3.307692308,3,4,4,3,3,3,4,4,4,3,1,3,4,4,3,1,1,1,3,3,4,4,2,1,6,3,0,e,0,1,3,1,3,1,2,4,"a, b, c, e",1,1,3,"a, b, f",3,"a, b, c, e",2,h,3,1,1,1,0,33,3,Seller,4,5000000,3,f,"a, c, e",0,a,HN,Qualified
44368.38,517,1,1,0,0,0,0,"b, f (TV)",1,1,1,0,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3.615384615,3,4,4,3,4,4,4,4,3,4,1,3,4,4,3,1,1,1,2,3,4,4,2,1,5,3,0,"a, b, c, d (turtle)",0,3,4,1,4,1,3,4,"a, b, c, d, e, f (safety, landscape suitability)",1,1,3,"a, b, d, f",3,"a, b, c, d, e, f (safety)",2,"a, b, d, h",4,1,1,1,0,34,3,Banker,4,NA,NA,"c, d","a, f, g, h, i",1,a,HCM,Qualified
44370.01,493,0,1,0,0,0,0,"b, c",3,1,1,0,1,1,3,3,4,4,3,1,1,4,4,4,4,4,1,4,4,3.230769231,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,"b, c",2,1,4,1,4,1,3,4,"a, b, c, d, e",1,1,4,"a, b, f",4,"a, b, c, e",3,"a, b, c, e, f, g, h",4,1,1,1,1,35,3,Banker,4,NA,NA,e,"a, b, c, e, f, h, i, j",1,a,HCM,Qualified
44368.39,516,0,1,0,0,0,0,"b, c",3,1,1,0,1,1,3,3,4,4,3,1,1,4,4,4,4,4,1,4,4,3.230769231,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,"b, c",2,1,4,1,4,1,3,4,"a, b, c, d, e",1,1,4,"a, b, f",4,"a, b, c, e",3,"a, b, c, e, f, g, h",4,1,1,1,1,35,3,Banker,4,NA,NA,e,"a, b, c, e, f, h, i, j",1,a,HCM,Qualified
44388.69,267,0,1,0,0,0,0,c,3,1,2,1,3,2,1,3,3,4,3,2,3,4,3,3,3,3,3,3,2,3,3,4,4,3,3,3,3,3,2,3,1,3,3,3,3,1,1,1,3,4,3,3,2,1,6,3,1,"a, b, c, d (reptile)",3,3,4,1,3,1,3,3,"a, b, c, d, e",1,1,3,"a, b, c, d, e, f, g",3,"a, b, c, d, e, f (oxygen)",3,"a, b, c, d, e, f, g, h, i (hobby)",4,1,1,1,0,29,2,Businessman,3,10000000,4,"c, d, e","a, b, c, d, e, f, g, h, i, k (TV)",1,a,HCM,Qualified
44389.43,241,0,1,0,0,0,0,"b, c",3,1,1,0,1,1,4,3,3,4,4,4,3,3,3,2,4,3,2,2,2,3,4,4,3,3,4,4,4,4,4,4,1,3,4,4,4,1,1,1,4,4,4,4,3,1,6,3,0,e,0,1,3,1,3,1,2,4,"a, b, c, d",1,0,,,,,3,"a, b, e, f, g, h",4,1,1,1,1,38,3,Policeman,4,11000000,4,"c, e","a, b, c, d, f, g, h, i, j",1,a,HCM,Qualified
44388.55,285,0,1,0,0,0,0,"a, b, c, d, e",2,1,1,0,1,1,2,3,4,4,4,3,3,4,4,3,2,3,3,3,3,3.307692308,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,b,1,1,4,1,3,1,2,3,"a, b, c, d, e",1,0,,,,,3,"a, b, c, e, f, g",4,1,1,1,1,32,3,Government officer,3,9000000,3,f,"a, b, c, d, e, f, g, h, i",1,a,HCM,Qualified
7/30/2021 14:35,558,0,1,0,0,0,0,"a, c",1,1,1,0,2,2,2,3,4,4,4,4,3,4,4,3,4,3,3,4,3,3.615384615,4,4,3,3,4,4,4,3,4,3,1,3,4,4,4,1,1,1,4,4,4,4,2,1,6,3,1,c,1,3,3,1,3,1,3,3,"a, b, c, d, e",1,1,3,a,3,"a, b, c, d, e",3,"a, c",3,1,1,1,0,29,2,Customer care,3,NA,NA,"c, d, e","a, c, e, g, h",1,a,HCM,Qualified
7/30/2021 16:27,569,0,1,0,0,0,0,"b, c",3,1,1,0,1,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3.076923077,4,4,4,3,4,4,4,3,4,3,1,3,3,3,3,1,1,1,3,4,4,4,3,1,4,3,1,"a, c",3,1,3,1,3,1,2,2,"a, b, c, d, e",1,0,,,,,2,"a, b, c, d, g, h",4,1,1,1,0,30,2,Customer care,4,9000000,3,g,"a, b, c, d, h",1,a,HCM,Qualified
44379.96,423,0,1,0,1,0,1,a,3,1,1,0,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,0,c,1,1,4,1,4,1,4,4,"a, b, c, d, e",1,0,,,,,2,"a, b, c, e, f, h",3,1,1,1,0,37,3,Specialist,5,5000000đ,3,e,"a, b, c, e, j",0,a,HN,Warning
44390.36,231,0,1,0,0,0,0,"a, b, c, d, e",1,2,2,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,c,1,1,1,0,4,1,4,4,"a, b, c, d, e",1,0,,,,,2,a,3,1,1,1,1,31,3,Policeman,4,10000000,4,e,"a, b, c, d, e, f, g, h, i, j",1,a,HCM,Warning
44391.39,152,0,1,0,0,0,0,"a, b, c",2,1,1,0,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,3,4,3,1,3,3,3,4,1,1,1,4,4,4,4,2,1,6,3,0,e,0,1,3,1,4,1,1,4,"a, b, c, d, e",1,0,,,,,2,"a, b, c, e, f, g, h",3,1,1,1,0,40,3,Policeman,4,10000000,4,e,"a, b, c, d, e, f, g, h, i",1,a,HCM ,Qualified
44388.42,300,0,1,0,0,0,0,"b, c, d",2,1,1,0,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3.923076923,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,2,0,c,1,1,4,1,4,1,2,3,"a, b, c, d, e",1,1,3,"a, b, c, d, e, f, g",3,"a, b, c, d, e",3,"c, e, f, g",3,1,1,1,0,31,3,Policeman,4,8000000,3,b,"a, b, c, d, e, f, g, h, i, j",1,a,HCM,Qualified
44388.41,303,0,1,0,0,0,0,"a, b, c, d, e",2,1,1,0,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,0,c,1,1,3,1,4,1,2,3,"a, b, c, d, e",1,1,3,"a, b, f, g",3,"a, b, c, d, e",2,"b, c, e, f, g, h",3,1,1,1,1,63,6,Retiree,4,8000000,3,"b, e","a, b, c, d, e, f, g, h, i, j",1,a,HCM,Warning
44380.55,406,0,1,0,1,0,1,"a, c, d",2,1,1,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,1,3,4,4,3,1,1,1,3,4,4,4,2,1,3,3,0,e,0,1,3,1,3,1,3,3,"a, b, d",1,1,3,"c, e, g",3,"b, d",3,"c, d, f",3,1,1,1,0,24,2,Government officer,4,10000000,4,"a, c","b, c, e",0,a,HCM,Qualified
44399.8,36,0,1,0,0,0,0,c,2,1,1,0,1,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,3,1,1,1,3,4,4,4,3,1,6,2,1,b,1,1,4,1,3,1,4,3,"a, b, c, d, e",1,0,,,,,1,,1,0,1,1,1,23,2,Worker,3,12000000,4,"c, d, e","a, b, c, d, e, f, g, h, i",1,a,Ben Tre,Qualified
44380.59,366,0,1,0,0,0,0,"a, b, c",3,1,1,0,1,1,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3.923076923,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,0,e,0,1,4,1,4,1,3,4,"a, b, c",1,1,3,"a, b, d, f",4,"a, b, c, e",2,"b, c, e, g",4,1,1,1,1,55,5,Worker,2,5000000,3,e,"a, b, c, e, f, h",1,a,HCM,Qualified
44380.59,367,0,1,0,0,0,0,"a, b, c",3,1,1,0,1,1,3,3,4,4,4,4,3,4,4,3,4,4,4,4,4,3.846153846,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,0,e,0,1,4,1,4,1,3,4,"a, b, c",1,1,3,"a, b, d, f",4,"a, b, c, e",2,"b, c, e, g",4,1,1,1,1,55,5,Worker,2,5000000,3,e,"a, b, c, e, f, h",1,a,HCM,Qualified
44400.38,24,0,1,0,0,0,0,"b, c",2,1,1,0,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,2,3,0,e,0,1,4,1,4,1,2,3,"a, b, c, d, e",1,1,3,"a, b, f",3,"a, b, d, e",2,"a, b, c, e, f, g, h",3,1,1,1,0,37,3,Worker,3,4500000,2,"a, e","a, b, c, d, e, f, g, h, i, j",1,a,Binh Duong ,Qualified
44399.73,54,0,1,0,0,0,0,f (Never heard),3,1,1,0,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,6,3,0,e,0,1,3,1,3,1,3,3,"a, b, c, d, e",1,1,4,"a, b, d, e, f, g",2,"a, b, c, d, e",2,e,2,0,1,1,0,27,2,Actor,4,NA,NA,f,"c, e, g, i",1,a,HCM,Warning
44388.59,278,0,1,0,0,0,0,b,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,5,3,1,c,2,2,3,1,3,1,3,3,"a, b, c, d, e",1,1,4,"a, c, f",3,"a, b, c, d, e",2,b,3,1,1,1,0,68,6,Businessman,4,30000000,7,"c, d","a, b, c, e, f, g, h, i",1,a,HCM,Warning
44389.39,247,0,1,0,0,0,0,"a, b, c",2,1,1,0,1,1,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2.923076923,3,4,4,3,4,4,4,4,4,2,0,2,2,4,3,1,0,3,3,3,4,4,2,1,2,3,1,b,1,1,3,1,3,1,2,4,"a, b, c, d",1,1,3,"a, f",4,"a, b, e",2,"g, h",4,1,1,1,0,35,3,Freelancer,4,NA,NA,f,"b, c, e, h, i",1,a,HCM,Qualified
44390.45,199,0,1,0,0,0,0,"a, b, c",3,1,2,1,1,1,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3.846153846,3,4,4,4,4,4,4,4,4,3,1,3,2,4,4,1,1,1,4,4,4,4,3,1,6,3,0,e,0,1,3,1,4,1,2,4,"a, b, c, d, e",1,1,3,"a, d, e",4,"a, c, d, e",2,"a, b, d, e, f, g, h",3,1,1,1,0,31,3,Lecturer,5,20000000,6,c,"a, b, c, d, e, f, g, h, i, j",1,a,HN,Qualified
44391.89,141,0,1,0,0,0,0,"a, b, c, d, e",2,1,1,0,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,1,3,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,c,1,1,4,1,4,1,4,4,"a, b, c, d, e",1,1,5,"a, b, d, e, f",4,"a, b, c, d, e",3,"a, b, c, d, e, f, g, h",4,1,1,1,0,46,4,Lecturer,5,15000000,5,"c, d, e","a, b, c, d, e, f, g, h, i, j",1,a,HCM,Qualified
44388.93,252,0,1,0,0,0,0,"b, c, d",3,1,1,0,1,1,3,3,4,4,4,4,3,4,4,3,4,4,3,3,2,3.538461538,2,4,4,4,4,4,4,4,3,2,0,2,3,3,3,1,0,3,3,3,4,4,2,1,1,3,0,b,0,1,3,1,4,1,2,3,"a, b, c, d, e",1,0,,,,,2,a,1,0,1,1,0,35,3,Lecturer,5,10000000,4,f,"a, c, f, h, i",1,a,Thai Binh,Qualified
44381.79,341,0,1,1,1,0,1,"a, b, c, d, e",2,2,4,1,2,3,4,3,4,4,4,3,1,4,4,4,4,4,3,3,3,3.461538462,3,3,3,3,3,3,4,3,2,3,1,3,3,3,3,1,1,1,3,3,4,4,3,1,6,3,1,"c, d (reptile)",3,1,4,1,3,1,4,2,"a, b, c, d, e",1,1,2,,2,"a, b, c, d, e",2,"a, b, c, d, e, f, g, h",2,0,1,1,0,42,4,Lecturer,5,NA,NA,f,"a, b, d, f, g, h, i, j",1,a,HN,Qualified
